global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82
174459.11887438485	3033.9678949166555	30435984158.426743	9204961.187385002	226546.29728190103	1708.8266113281425	51323224812.13948	2920088.3875832222	173468.26128550115	458.9770055635309	30091237673.414894	210659.8916360654	175913.38168666553	26050.40148601259	2.542706	107.551552	1.355119633135276	0.61929026236971	0.1296696253	-0.1131961891	0.0131526419	-0.0392546022	0.1446875026	-0.0122617349	0.1149315896	0.0207368362	-0.0997856892	-0.0872575792	0.0458348016	-0.0309848036	-0.0184308577	-0.1093707688	0.0008900555	0.0250679059	-0.1045924893	-0.0521635195	-0.0650221413	-0.0508651283	0.0158095066	0.0964940711	0.0159820296	-0.0385843346	0.0914860975	0.089589857	0.0216987857	0.0286575672	0.016097288	-0.0413853836	0.0281040254	0.0640391927	0.0538617425	0.0429767691	0.0603241183	-0.0662609961	-0.0460538382	-0.0981521033	0.0696039808	0.0127008923	-0.0043039505	0.0755688285	0.0035721786	-0.0016624186	-0.0598756465	0.106142929	0.2249471804	-0.0252581525	-0.0845154255	0.0690065559	0.0487950036	-0.0942647084	0.3409977766562235	-0.1252356824076202	0.1162794836844876	0.0156839761481023	1.0959840064380728	0.0257028077158878	1.2011809423680495	0.0006606343244799	4.169580191113631	-0.530680671664733	0.2816219752785321	17.385398970127188	0.0165678324390838	-0.0047750494642212	2.280109738575917e-05	0.0002744930717295	-0.0008949661005863	0.0048409422479383	8.009643211986472e-07	2.343472184787392e-05	-0.0188730058689225	0.0038540177147811	0.0003561903505283	1.4853452545847282e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
173426.50636755757	-1032.612506827281	30076753110.856483	1066288.589256122	223061.91330922444	-3484.3839726765877	49756617169.17196	12140931.669045476	175164.0798222856	1695.8185367844417	30682454859.98804	2875800.5097017246	177634.42480914618	67678.50546975907	2.658235	112.43821	2.8046006573890887	1.644517948899461	0.0619803079	0.2289870115	-0.0511024984	0.1167152815	0.0262845486	-0.0674326239	-0.1261070155	0.0014006078	0.027302542	-0.0048186281	0.1740488131	0.0739989349	0.0772385307	-0.0356137103	-0.185606015	-0.0076598573	0.036742493	0.1279259232	-0.1638163969	0.0500078198	-0.0722507522	-0.0062662194	0.1959134101	0.1729092628	0.1002733983	-0.0065502335	0.0718283632	-0.0455147107	-0.0333725386	0.0244986032	0.0290832469	0.0914448767	-0.033330224	-0.0338399225	-0.1154252394	-0.0306683141	0.0187760609	0.12333985	-0.085676339	0.0037804362	-0.0523303362	0.1201092746	0.1423115281	-0.0319595552	-0.0234260756	0.1208281399	0.0765264252	-0.0266654703	-0.0830178738	0.0720330383	0.0436532934	-0.0958886693	0.4045788172771267	0.0635810406209032	0.1636840193893586	0.0040425487264369	0.6963013378311302	-0.3996826686069425	0.4848355530654217	0.159746235584767	2.7757605249183186	-1.3938196661953128	1.9427332618728133	7.70484649169482	0.0241857427354767	0.0076179102963928	5.803255728388894e-05	0.0005849501516666	0.0017229611184066	0.0026179272189929	2.9685950155409217e-06	6.8535429239439e-06	-0.0101584977449897	0.0087145081239328	0.0001031950764349	7.594265184209079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177987.93113781165	4561.424770254089	31679703630.718384	20806595.93468757	226001.9887044271	2940.0753952026425	51076898898.35599	8644043.329475975	176544.46659357054	1380.386771284946	31167948684.808346	1905467.6383384776	179341.1400135244	123901.35663303616	2.535385	107.241875	2.3316988723607106	1.3979185248877577	-0.0447617807	0.0047227277	0.0053039167	0.0985517182	0.091271437	0.0015241254	-0.0795423364	-0.000914672	0.0594668631	0.0340811809	-0.0011607487	0.0063256624	0.1121961564	-0.0712242286	-0.0324619481	-0.0032626156	0.0549047387	0.0165779441	0.0138419987	0.0404466368	-0.1037327176	0.0694363189	0.0517546333	0.0224450556	-0.0047652761	0.0213120901	0.0611810782	0.0794904656	0.060766721	0.1121272045	-0.0229963401	0.0173610963	0.027520344	-0.0593321695	-0.0727781931	0.0124937446	0.0380302172	-0.1646046228	-0.065099328	-0.0491598665	-0.0312107325	0.0481539571	0.0229278706	0.0958953539	-0.0396936375	0.0754674246	-0.0782762275	-0.0280668205	-0.0814460099	0.0749144558	0.0383553157	-0.0969763818	0.3848419782364232	-0.0197368390407035	0.1481033482129236	0.0003895428153186	0.2551445942724939	-0.4411567435586363	0.0650987639864755	0.1946192723872604	1.4281885092541629	-1.3475720156641555	1.815950337401156	2.039722417965628	0.0148038761769675	-0.0093818665585092	8.801942012167326e-05	0.0002191547498629	0.0011360660494639	-0.0005868950689426	1.2906460687445123e-06	3.444458219492565e-07	-0.0096625938904973	0.0004959038544924	9.336572069267574e-05	2.459206329004205e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177072.30609794206	-915.6250398695992	31354601586.84329	838369.2136362053	226667.5572428385	665.568538411404	51378181506.43546	442981.47932309256	177287.5120124899	743.0454189193551	31430861915.57875	552116.49457704	180080.24342393962	103318.76234748076	1.959704	82.89167	1.799450572923302	1.422748387703064	-0.000815008	-0.0633284644	-0.044438167	-0.0096289956	-0.0101740657	-0.1087881236	0.0186314452	-0.0121211339	0.0379154619	-0.0121674917	-0.0551828542	0.0361182129	0.093361697	0.1742413549	0.0544766162	-0.0135850474	0.0318600814	-0.0387617995	0.019773175	0.0571053864	-0.0937418411	-0.1539634192	-0.0930438643	0.0056852816	0.0095443421	0.0481829433	0.0035126359	-0.0469297088	0.063923431	0.1211987202	-0.1512704199	-0.0868217827	0.1693511959	0.0247188287	0.1149760028	0.3112456194	-0.1485023924	-0.1945148843	0.0088100336	-0.2643676187	0.0203596142	0.0153950321	0.2169249423	-0.0120680796	-0.0199649602	-0.0922776711	0.1946926251	-0.0294618894	-0.0798012408	0.0776450055	0.0329200359	-0.0975217631	0.3512092062272245	-0.0336327720091986	0.1233479065387571	0.0011311633530227	0.7392218428582993	0.4840772485858053	0.5464489329588201	0.2343307825984036	1.4277585469341147	-0.0004299623200481	1.848675966611492e-07	2.0384944683434147	0.0389316049761101	0.0241277287991425	0.0005821472970049	0.0015156698660158	-0.0003479577563312	-0.0014840238057951	1.2107460019104277e-07	2.2023266561665726e-06	-0.0096770530857246	-1.4459195227300992e-05	9.3645356423932e-05	2.0906832662120376e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
176201.57026955354	-870.7358283885114	31046993365.456417	758180.8828394272	222749.03393554688	-3918.523307291616	49617132119.21941	15354824.909787629	177362.3162022445	74.80418975459179	31457391208.62496	5595.666804840976	179333.25289731525	73058.25779976875	2.87164	121.464806	2.6764360196830497	1.9787931047509184	0.0584283931	-0.1253407348	-0.0865835257	0.1807758709	-0.0362451294	-0.1771114676	0.0288509801	-0.0589197517	-0.1205663049	-0.1256978269	-0.0986285866	-0.0407063718	0.1176854737	0.2657921094	0.2395750184	-0.0545136908	-0.1291729544	-0.1677180751	0.0050506396	-0.0089536735	-0.1304058334	-0.2065346504	-0.2091024504	-0.0627868189	0.0692330255	0.0453094801	0.2406028633	-0.0476235006	-0.0530495201	0.0518535613	-0.4482996021	0.0067003931	0.175545375	-0.2194711481	0.1951446389	0.1368797529	0.0723055226	0.2630873919	0.0986637786	0.1209387279	0.0291864362	-0.0249045971	0.0255952346	0.0276927515	-0.0245788661	-0.0021655541	0.0645395878	-0.0308503648	-0.0780850388	0.0802191885	0.027366911	-0.0975217631	0.3013700937259074	-0.0498391125013171	0.0908239333923622	0.0024839371349189	1.5298176772808176	0.7905958344225184	2.340342125720876	0.625041773406238	1.3494194012933107	-0.078339145640804	0.0061370217397311	1.820932720586797	0.0720735732050449	0.0331419682289348	0.0010983900580877	0.0051945999545429	-0.0004720011145862	-0.000124043358255	2.2278505217061514e-07	1.5386754727178277e-08	-0.011564280040903	-0.0018872269551783	0.0001337325728644	3.56162558035193e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178271.26923039218	2069.698960838636	31780645433.014973	4283653.788496529	226579.25493164064	3830.2209960937616	51338158765.3774	14670592.878917487	177222.7819622667	-139.53423997780192	31407914446.44512	19469.80412618281	179854.39200621546	137837.66611747508	2.676552	113.212975	4.225318128854479	2.676839386690349	-0.0575817159	0.0217350176	-0.0481470943	-0.0528083584	0.0711351719	0.0808516834	-0.0365697475	-0.0304568066	0.0184302831	-0.0365725367	-0.0184172874	0.0212939833	0.0649367211	0.093160791	-0.0006738234	-0.0304450391	0.0226906508	-0.0196492808	-0.0180656253	0.0364503649	-0.0502858602	-0.0527025527	-0.029190033	-0.0105288156	-0.0232178831	0.0347842261	0.023872097	-0.0187654255	0.0459931272	0.0716358549	0.0137519032	-0.0419574017	0.0314804819	-0.0149007009	0.1485111404	-0.1256211797	0.0200796231	-0.1059226474	-0.0423204608	-0.0753182147	-0.0873371477	0.0775292962	-0.1147596357	0.1011670382	-0.0049990648	0.1702933451	-0.0699484732	-0.0322319361	-0.0762989401	0.0826318208	0.0217158196	-0.0969763818	0.4329905688408502	0.1316204751149428	0.187480832705123	0.0173239494694832	0.6000500279523777	-0.92976764932844	0.3600600360456493	0.8644678817377328	0.9909593671604496	-0.3584600341328611	0.1284935960705319	0.9820004673630388	0.0247962432863802	-0.0472773299186647	0.0022351459242382	0.0006148536811173	-0.0057330997114022	-0.005261098596816	3.2868432300879994e-05	2.7679158445419285e-05	-0.007993309150819	0.0035709708900839	6.389299118056677e-05	1.275183309782731e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177002.10019420285	-1269.169036189327	31329743473.158627	1610790.0424217454	223408.15416666667	-3171.100764973962	49911203348.157104	10055880.06161845	176666.969916547	-555.8120457196783	31211218259.494125	308927.03016709373	179189.91855145028	127318.48513188589	1.262142	53.386181	0.5339119587056906	0.2645737779638383	-0.0351986656	-0.0226923748	-0.0961782248	0.0299788096	0.0894456364	0.0110769428	-0.0344532504	-0.0183895385	0.0077142021	-0.0225638041	-0.029332804	-0.015199668	0.1096694826	-0.0223535544	-0.0141138645	-0.0191163513	0.0073253013	-0.0297062058	0.001290873	0.0222800276	-0.1022646643	0.0268130451	0.0226144058	0.0032299872	-0.0239408844	0.0430155213	0.0213711358	0.0209891072	0.0368955682	0.1019575924	0.0422201491	-0.0502718814	0.0229307442	-0.0109593867	0.1190220016	-0.0047762083	-0.0286615622	-0.1705341745	-0.0689072947	-0.084671291	-0.0287019301	0.0647831907	-0.02375851	0.0431994269	-0.0062155746	0.0748710747	-0.1057471723	-0.0336062939	-0.0744445435	0.0848780435	0.0159869912	-0.0958886693	0.4466439535922291	0.0136533847513788	0.1994908212804972	0.0001864149151691	0.442482498958995	-0.1575675289933827	0.195790761884997	0.0248275261930805	1.1111795812044036	0.120220214043954	0.0144528998647741	1.2347200616855938	0.0237432560893663	-0.0010529871970139	1.10878203707519e-06	0.0005637422097252	-0.0046716331825238	0.0010614665288784	2.1824156592057443e-05	1.1267111919291608e-06	-0.0052583462583718	0.0027349628924472	2.765020537293271e-05	7.480022023063154e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177641.52462827007	639.4244340672158	31556511272.256283	408863.6068821792	226235.4203125	2827.2661458333314	51182465403.97354	7993433.85937526	176583.07127153626	-83.89864501074771	31181581059.688454	7038.982634639462	179400.79581510896	131852.5937799559	0.747645	31.623941	0.4346408217252419	0.2049112289147435	-0.0381938507	-0.0287861877	-0.055572328	-0.076010946	0.0805940571	-0.0239813542	-0.0108980735	-0.0109216421	0.0249486014	-0.0159892063	-0.006837394	-0.0015881687	0.111010605	0.025057256	0.0086472234	-0.0104125857	0.0270552891	-0.0051442318	-0.008245575	0.0264853219	-0.1015867852	-0.0126476898	-0.0214492603	0.0071429704	-0.0259313395	0.039142343	-0.0122776093	-0.0065945829	0.0452340028	0.0994865887	0.055155932	-0.066726745	-0.0101875271	0.0107228158	0.126222342	-0.0012046506	-0.0533302599	-0.1408529185	-0.0743521045	-0.1464192524	-0.0603433812	0.020745839	-0.037544942	0.0339430667	0.0200819472	0.053890294	-0.1153061155	-0.0349731308	-0.0725235089	0.0869533332	0.0102009335	-0.0942647084	0.4089533275985246	-0.0376906259937044	0.1672428241539061	0.0014205832877973	0.4747132852381099	0.0322307862791149	0.2253527031815591	0.0010388235841699	1.034146722591906	-0.0770328586124975	0.005934061306013	1.0694594438475808	0.0252827756139507	0.0015395195245843	2.3701203665765765e-06	0.0006392187427453	-0.002488696348518	0.0021829368340057	6.193609515126826e-06	4.765213221259264e-06	-0.0032270716001635	0.0020312746582083	1.0413991112581811e-05	4.126076737079248e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177384.21150911023	-257.3131191598368	31465158492.708755	66210.04129176437	224726.25367838543	-1509.1666341145756	50501889092.322044	2277583.9295247174	176166.98701936018	-416.08425217607873	31034807315.47942	173126.10490892667	178653.38574398597	121594.5866939178	0.8783579999999999	37.152851	0.5816517772271982	0.4277448153459732	-0.0152245983	-0.05186778	-0.0758073251	-0.0097735922	-0.0007137171	-0.1032193976	0.0071767642	0.0183097005	0.0033151809	0.0115735507	-0.0212005655	-0.028869985	0.1332453583	0.0388164272	0.0067383241	0.0174060254	0.001552203	-0.0016330316	0.0211841195	0.008284351	-0.1458780902	-0.0294743001	-0.0176644641	-0.0023567775	-0.0237745444	0.0476264129	0.0042068122	-0.0282060843	0.0372381902	0.1258674961	0.0363321815	-0.0772627925	-0.0259848215	0.0294453824	0.1147175191	0.0817852574	-0.1255108954	-0.1354545117	-0.0562861584	-0.153698734	-0.0254130463	-0.0363268339	-0.0067469185	0.0542013273	0.0190501228	-0.0026633812	-0.0600952379	-0.0363321408	-0.070537556	0.0888535104	0.0043783591	-0.0921135811	0.3935331281518586	-0.015420199446666	0.1548683229529871	0.0002377825509749	0.6412754778319112	0.1665621925938012	0.411234238468546	0.0277429640016545	1.0272747609975852	-0.0068719615943209	4.722385615382156e-05	1.0552934345826457	0.0322983898401759	0.0070156142262251	4.921884297121338e-05	0.0010431859862679	-0.0019842119719093	0.0005044843766086	3.937097149468193e-06	2.5450448624226855e-07	-0.0028912217311492	0.0003358498690142	8.359163098669377e-06	1.1279513451692235e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178000.88051279073	616.6690036804939	31684313463.3288	380280.660100293	228848.37330729168	4122.11962890625	52371577965.39353	16991870.2350142	176209.50761901023	42.52059965004446	31049790575.334023	1808.001394599361	179333.5337462592	126548.5133351363	1.082693	45.795826	0.4839493035283916	0.2815839669030369	-0.0179146039	-0.0453021194	0.0161794205	-0.027680316	-0.0288382661	-0.1200811808	-0.0014957828	0.0268106739	-0.0085232389	0.0379265276	0.0013074435	-0.0115305543	0.135771696	0.1173520276	-0.003161351	0.0261252617	-0.0074545867	0.0348669834	0.0179938513	0.0156847491	-0.1405669159	-0.1131374847	-0.041097566	0.0015475147	-0.0016655642	0.0373033153	0.0223744411	-0.0720794754	0.0050620038	0.1140366633	-0.0599755483	-0.0494918737	0.0143827148	0.0406144106	0.1194512948	0.0320828272	-0.1036192405	0.0761839412	-0.071713557	-0.092809124	-0.0728310514	-0.0183640762	-0.0528309387	0.0182182303	0.0257246656	-0.0763282367	-0.0406897526	-0.0376830199	-0.0684884625	0.0905747485	-0.0014598886	-0.0894473172	0.3910708017580759	-0.0024623263937826	0.1529363719877043	6.063051269518856e-06	0.7717862240339315	0.1305107462020203	0.5956539756085539	0.0170330548742081	0.9258947461915668	-0.1013800148060184	0.0102779074020685	0.8572810810251458	0.035756915974577	0.0034585261344011	1.196140302233545e-05	0.0012785570400129	-0.0012247436120624	0.0007594683598469	1.499996915287655e-06	5.767921896085404e-07	-0.0021172919028658	0.0007739298282834	4.482925001941079e-06	5.989673791067733e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177980.80702339392	-20.07348939680378	31677167668.698586	402.94497656359374	234818.57348632807	5970.2001790363865	55139762454.15405	35643290.1777661	175955.92039999104	-253.5872190191876	30960485923.807983	64306.47764988543	179671.8369398404	141615.75844656664	1.194487	50.524475	0.7661687281631363	0.4053656777312814	-0.042827983	0.0251291602	0.0524094145	-0.0864106769	0.0442577018	-0.0525373179	0.0789552116	0.0454909396	-0.0477466017	0.0101038373	-0.042233259	-0.0697804988	0.092433805	0.0270252939	-0.0438393425	0.0464249704	-0.0386603059	0.0037322308	0.024783192	-0.0116722209	-0.0840789986	-0.0354383025	0.0292060823	0.0477519695	0.0046582123	0.0445479902	0.0303906409	-0.0402322581	0.0297737543	0.0716549551	0.0550964562	-0.0992580814	-0.1046510973	0.0337485258	0.0968142035	0.031451487	-0.0986412727	-0.0273538151	-0.2189870336	-0.0039861405	0.0396393124	0.072751607	-0.1119988685	-0.0150259258	-0.0703345185	-0.1428727807	-0.0829013128	-0.0390254656	-0.0663780624	0.0921135811	-0.0072929104	-0.0862808277	0.3662646674048488	-0.024806134353227	0.1341498065891845	0.0006153443015503	0.5112080148996796	-0.2605782091342519	0.261333634497671	0.0679010030756139	0.6526132593308347	-0.273281486860732	0.0746827710608124	0.4259040662544153	0.0320174967616578	-0.0037394192129192	1.398325604994928e-05	0.0010251200988827	-0.001229701079253	-4.957467190599887e-06	1.5121647443159927e-06	2.457648094587433e-11	-0.0025229731790545	-0.0004056812761887	6.3653936622283696e-06	1.645772978500924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
