global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
344392.1371299585	823.8973649747204	678806.8680122877	118605944116.94012	478353.3361030191	5728.864373675897	32819887.011972927	228821914160.88797	331206.2456935307	-1349.197513706109	1820333.9309907465	109697577186.40344	342341.1937156815	163888.33751862464	1.912535	46.397358	0.6968936060166947	0.6023580292567126	0.051873816	-0.0569463475	0.0091925627	-0.2272744876	0.0891560459	0.0132070431	-0.036713559	0.0495970571	-0.0117729242	0.1010523813	-0.0711699389	-0.0640689363	0.2065674938	-0.0788344866	0.0583077129	-0.0952863411	-0.0292659381	0.0254689887	-0.0054362401	0.072299731	-0.0663243088	0.0132936747	0.0895342925	-0.0358454302	0.0602972309	0.043883593	-0.0410263545	0.0784007353	0.1257077335	-0.0341411778	-0.003137107	-0.0050940464	0.0308241479	-0.0268266998	0.0532193279	-0.1964688675	0.1234176584	0.1537202482	0.1320831392	-0.0330356591	0.147910973	-0.0026156173	0.0032747112	-0.0801367778	0.0981165766	0.066131351	0.0068485732	-0.0302236773	0.1121814452	-0.0961823087	-0.0479659311	-0.0039176976	-0.0351934216	0.051624607	-0.0503557295	-0.0168511332	0.1750895303	0.0039121731	0.2027096924	0.0793333478	0.0442470469	-0.0635077963	-0.1272445855	0.0707208118	-0.0860027999	-0.0775318728	0.0273795051	0.0143810934	-0.025016244	-0.0408740958	-0.0516745264	-0.1650271461	-0.0708933023	0.0254594228	0.1201568609	-0.1810815517	0.0364751145	0.0117472387	-0.010926614	-0.0951432221	0.0322319361	0.0879255584	-0.0519210142	-0.1360626506575926	0.0123812335817632	0.0001532949450061	0.01851304490397	0.4155039224622783	-0.0043346907747121	1.8789544112374205e-05	0.1726435095815389	1.4916470271994058	0.5758772904842644	0.3316346536954978	2.225010853752825	0.0229342217013121	-0.0015725972444232	0.0005259785250449	2.473062093167755e-06	-0.0061939097861509	-0.0002997366543046	3.8364518438975886e-05	8.98420619337752e-08	-0.0035789968543947	-0.0002136739247911	1.2809218483767156e-05	4.565654613563274e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342841.91213705286	-1550.224992905627	2403197.5286292518	117540576717.79068	470952.7355667373	-7400.600536281767	54768888.29761398	221796479137.7932	328743.21816611843	-2463.0275274122832	6066504.6007906655	108072103490.21614	340019.6857416828	126841.48060994	1.66173	40.312908	0.9346505834301596	0.6970768193220207	0.1344557939	-0.0327797874	-0.1560170814	-0.0727993552	0.1323605021	-0.1053824113	-0.0346588968	0.1771895266	0.0812534127	0.0769463553	0.0239082727	0.0039894929	0.2385755371	-0.074022378	-0.122119879	0.1438338485	-0.0322951233	0.1129449985	0.008523667	-0.1232270817	-0.0398353708	-0.102735199	0.1070107	-0.1002649056	-0.1076577829	-0.0575185264	-0.0275713441	0.0400664738	-0.0233763661	0.0010180256	-0.0086803788	0.0784618064	0.0199860824	-0.1508090425	-0.0471154457	-0.2188307731	0.2388857173	0.1071716268	0.0603027057	0.0287948247	-0.0190589667	0.1011002095	0.065894061	0.2356652017	0.0321099325	0.0208722658	-0.0060796501	0.0585777108	0.0550782491	-0.0876353085	0.041174589	0.0875095585	0.0025020739	-0.0703896636	-0.2074927474	0.0656237166	0.097467156	0.1161740431	0.1643025429	0.0310962802	-0.1128199726	0.1432525293	-0.1563510416	0.0036022992	0.0113831585	0.0061996468	-0.0750450857	-0.2115149347	-0.1091321581	0.2100876158	-0.1587802393	-0.1594646196	0.2302009314	-0.0037608381	0.0389570684	-0.0146662714	0.1220832519	0.152512456	-0.0123761005	-0.0944510002	0.0363321408	0.0852359127	-0.0579509162	-0.1148657274372624	0.0211969232203302	0.0004493095540085	0.0131941353396914	0.462993506293202	0.0474895838309237	0.0022552605724343	0.2143629868696732	2.0758680463238264	0.5842210191244206	0.3413141991867766	4.3092281457483	0.0178891738758922	-0.0050450478254198	0.0003200225419619	2.5452507560774056e-05	-0.0056947079306366	0.0004992018555142	3.242969841525539e-05	2.492024925489196e-07	-0.0034883853902392	9.061146415550004e-05	1.2168832630834296e-05	8.21043743640347e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340128.1812652028	-2713.7308718500426	7364335.244831992	115687179690.77466	471640.6876986229	687.9521318855695	473278.1357659001	222444938292.82996	327223.00672594574	-1520.2114401726867	2311042.8228319143	107074896130.76833	339649.2874659339	99955.66418687606	1.841163	44.665901	0.4888967943836442	0.3578195236149422	0.1871689612	-0.0587779579	-0.2132813898	0.1475660099	0.0885287637	0.0063837171	-0.0425169163	0.2219086678	0.1944043621	-0.0185937785	0.0921210792	0.0515389178	-0.0356125719	0.153876476	-0.0890726354	0.1949158388	0.0539241501	0.013118481	0.0240691889	-0.1750656056	0.103809623	-0.0361282996	0.0336543531	0.0150342146	0.0542626622	0.0555501109	-0.0390943793	-0.0449175146	0.0940522862	0.0403340026	-0.1192607667	0.123068893	0.0325288432	-0.2155555773	-0.1582613658	-0.0563074804	0.0927470691	-0.075296904	-0.110777236	0.0143413667	-0.0856760398	0.0919435554	0.0862852628	0.2898008151	-0.1802976615	-0.0202443661	-0.0301857827	0.0309733089	-0.039907715	-0.1140628675	-0.0808105431	-0.0132328419	0.0699822407	0.0027176764	-0.1975529821	0.1220727481	-0.1941348318	0.127528408	-0.0235413551	-0.1466181115	-0.3494115823	-0.0031067819	-0.0102461853	-0.0936646078	0.144129388	-0.0902528778	0.135538567	0.0357874284	-0.081289928	-0.0467603223	0.1706576634	-0.0894863653	-0.0708557298	-0.0929231155	-0.001443149	-0.1247752357	0.0696285914	-0.0273381701	-0.0138228173	-0.0936742318	0.0403591775	0.0822411445	-0.0636567332	-0.1452940865640215	-0.0304283591267591	0.000925885039147	0.0211103715904733	0.4608654784641146	-0.0021280278290874	4.528502441370612e-06	0.2123969892399572	2.435390450481464	0.3595224041576377	0.1292563590912878	5.931126646296309	0.018465552214715	0.0005763783388227	0.0003409766185943	3.3221198946412884e-07	-0.0049594422478365	0.0007352656828001	2.459606740962556e-05	5.406156243034973e-07	-0.0041131014340195	-0.0006247160437803	1.6917603406533267e-05	3.902701353565098e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340852.7618740552	724.5806088523823	525017.0587248891	116180605277.17136	475385.43736758473	3744.749668961857	14023150.083189934	225991314061.16983	329157.1442735746	1934.1375476288376	3740888.053147694	108344425626.3348	341584.03040415054	134376.89970952255	1.496401	36.30209	0.736730268669098	0.5361161736442293	0.1056584741	-0.0701675449	-0.1641953037	0.058516975	0.0191265674	0.0898921446	-0.0241087623	0.153615257	0.0094734266	0.0632012773	0.0778809343	0.0141872451	-0.0654313483	-0.1131666281	0.028092678	0.0991329617	0.0144158695	0.0330079119	0.0274570121	-0.076471089	-0.0435844755	-0.0651767645	0.025197667	-0.1001075241	0.0280655764	-0.072281049	0.0976870123	0.0592247476	-0.1521096252	0.1399067505	0.0297005068	-0.0365621725	0.0258717584	-0.1608300529	-0.003612029	-0.0315568209	-0.0484927745	-0.1021866584	-0.0272599673	-0.005246369	0.0018071537	0.0854868206	-0.0339647233	0.0492927485	0.105430929	0.0597264414	0.0491601683	0.0463627352	0.0182733461	0.1167026266	0.152409243	0.1156225222	0.0233555097	-0.0548728564	-0.188685823	0.0798134122	-0.0477939844	0.0118667289	-0.0229488423	-0.1392098321	-0.0673322242	0.0161701689	-0.0814544999	0.0158000189	-0.1212106406	0.0105215542	0.0061261634	0.1231774525	0.0134332677	0.0462549402	0.0766125595	-0.0462654111	0.0633008959	-0.1213629892	0.0420512377	-0.0370059474	0.0639915614	-0.0934880654	-0.0152664406	-0.0928136124	0.0443049362	0.0789519744	-0.0690065559	-0.1403055902878378	0.0049884962761837	2.488509509749888e-05	0.0196856586660186	0.3629323491521319	-0.0979331293119826	0.0095908978168375	0.1317198900610849	1.922805430753528	-0.512585019727936	0.2627434024494886	3.6971807245352606	0.0194263450782743	0.0009607928635593	0.0003773828831001	9.231229266664844e-07	-0.0060090495518398	-0.0010496073040033	3.6108676516466105e-05	1.101675492617076e-06	-0.0036990291345222	0.0004140722994972	1.3682816538044055e-05	1.7145586921098166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340446.5688404623	-406.1930335928919	164992.7805393962	115903866235.24364	470627.1512182204	-4758.286149364314	22641287.07923227	221489915463.7777	328957.12164473685	-200.02262883773076	40009.05204715659	108212787880.7902	341474.2854610788	143703.32931118223	1.017149	24.675642	0.3095895970988843	0.191147097947447	0.0823772548	-0.0059627016	-0.1527304098	-0.0234788402	0.0345754633	0.0512242764	-0.0218114233	0.1226070062	-0.0202758876	-0.0074147967	0.0644333807	0.0416656804	-0.0328706225	-0.0508922193	0.0149667496	0.0406999934	0.0628231893	-0.092627627	-0.0942031495	-0.0696868726	-0.0039427421	0.0060661089	-0.0215130912	-0.0812141789	-0.081615838	-0.0165126498	-0.0643143297	0.0398105252	-0.043854816	-0.0172726393	0.0911754343	-0.0474501951	0.0212631774	-0.1240778376	0.0257258046	-0.0061944257	0.0250176812	-0.0609519534	-0.0281250437	0.0878898037	0.0408824597	0.0578942397	0.0984866308	-0.0680754059	-0.0249844778	0.0552824994	0.0425706555	0.029779377	-0.055658844	0.0138395874	0.0198073351	0.1226186507	-0.0722400085	-0.049676985	-0.1472875544	0.0440919879	0.0789265086	-0.0412077267	0.0391688547	-0.0388999593	-0.0543438412	0.0172664593	-0.044509831	0.0280889985	0.0320895497	-0.0001073922	-0.0066333725	0.0259959914	-0.0779890546	0.1028130989	-0.0285022717	-0.014310975	0.0321764798	-0.0221674626	-0.0703784177	0.105527759	-0.0121750409	-0.0451985712	-0.0167066473	-0.0918699121	0.0481614706	0.0753801767	-0.073970466	-0.144439146053827	-0.0041335557659892	1.708628327054256e-05	0.0208626669127587	0.4416147676454329	0.0786824184933009	0.0061909229799549	0.1950236030025297	1.7864642176732983	-0.1363412130802297	0.0185889263841886	3.19145440102707	0.0207658419483188	0.0013394968700444	0.0004312201918225	1.794251864859005e-06	-0.0060990598095795	-9.001025773969999e-05	3.719853056082793e-05	8.101846498367221e-09	-0.0040781702019253	-0.000379141067403	1.6631472195871444e-05	1.43747948991562e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
339547.60130920133	-898.9675312609761	808142.622261454	115292573554.83234	470530.3151814089	-96.83603681152454	9377.218025362936	221398777504.716	329261.1385169956	304.0168722587405	92426.25861798732	108412897337.50816	341189.31890947995	142315.44310675043	0.8623119999999999	20.919344	0.1509773364198676	0.0808045368039106	0.070940635	-0.0112926813	-0.1581305313	0.0078526744	-0.0042271265	0.1349479487	-0.0218064283	0.1014819958	-0.0375801527	0.0247444227	0.0979557685	-0.000363657	0.0240488895	0.0553618071	0.0318739945	0.0015568294	0.0186350539	-0.0684265601	0.0827111784	-0.0270907396	-0.0601549415	-8.82832e-05	-0.0003967998	-0.0745518033	0.0501811903	-0.0123672388	0.0502674649	0.0289520236	-0.0582238057	-0.0391064391	-0.066270508	-0.1180652758	0.0254331089	-0.1097064084	0.0389754832	-0.012433717	0.0151153054	-0.0875863578	-0.0390608179	-0.1040415712	-0.0041038941	0.014172135	0.0320217194	-0.0325384035	0.0424223829	-0.0128472504	0.1031404573	-0.0005816065	0.0117612564	-0.023019732	0.0520095687	0.0474100244	0.0043008536	0.0215183123	-0.1239516947	0.0465190061	0.0260216504	-0.0599767931	-0.0089096031	-0.0542334769	-0.0272802324	0.0260991546	0.0190441657	0.0549712015	-0.0422390504	-0.0064377423	-0.0198801447	0.0459358034	-0.0178412473	0.036362787	-0.0386108218	-0.0056234094	0.0858255543	0.0082790006	-0.0236020708	-0.0622508696	-0.0543551163	-0.1242476112	-0.0181431151	-0.0908439759	0.0519210142	0.0715385375	-0.0785207032	-0.143786052601385	0.0006530934524419	4.265310576226031e-07	0.0206744289226882	0.3813086931119613	-0.0603060745334715	0.0036368226256366	0.1453963194427519	1.7403449566945994	-0.0461192609786988	0.0021269862332213	3.028800568292328	0.0211407892751768	0.000374947326858	0.0004469329711774	1.405854979179621e-07	-0.0062349808961084	-0.0001359210865289	3.887498677483671e-05	1.847454176319676e-08	-0.0037110604662071	0.0003671097357182	1.3771969783845257e-05	1.347695580590869e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340079.6387877382	532.0374785368913	283063.87856789306	115654160717.9985	470682.21524099575	151.90005958685651	23073.62810249056	221541747744.17105	329416.51578125	155.37726425443543	24142.094247192657	108515240869.45854	341343.83401364664	146098.03042550958	0.711468	17.25993	0.0808485856682975	0.0430568492313793	0.0638102637	0.0081324769	-0.1467905667	-0.0495020666	0.0582928433	0.0715622746	-0.022688329	0.097914938	-0.0529473852	0.0101538197	0.0908625515	0.0600925197	-0.0305475031	-0.0090751072	0.0017181762	0.0024520727	-0.0045971812	-0.0811045706	-0.0270342136	-0.0101296769	-0.0633301967	-0.1046746305	0.010703905	-0.0621828515	-0.0451283189	0.0569963642	0.0200053719	-0.0806151764	0.004480147	0.0099907085	0.0256329569	0.0425894474	0.0231427274	-0.0958188789	0.0551352378	-0.0180057172	0.0408715925	-0.0675184334	-0.0493856944	0.0295923308	-0.0283031152	-0.0182312899	0.0038256875	-0.0344999863	0.0192303277	0.0172385931	0.0857490812	0.0041621245	-0.0730858054	-0.0393470763	0.0924613034	-0.0033307733	0.0904535918	-0.0146256254	-0.1138868516	0.0434336559	0.0546320337	-0.0683645368	0.0161803259	-0.0328183651	-0.0229370546	0.0362364877	0.0544029128	0.0633248693	-0.0053462498	-0.0286093576	-0.0400580315	0.061604096	-0.061033817	0.0579426921	-0.0661383156	0.0159054588	0.0634831881	-0.029890086	-0.0927355752	0.0610872082	-0.0314446983	-0.0460118621	-0.0195755225	-0.089736722	0.0555759958	0.067440809	-0.0826318208	-0.1354526543712353	0.0083333982301496	6.94455260622621e-05	0.0183474215762133	0.3793564617259051	-0.0019522313860562	3.8112073847029646e-06	0.1439113250531981	1.7074405112005877	-0.0329044454940117	0.0010827025332683	2.9153530992889243	0.0213641171639101	0.0002233278887332	0.0004564255021932	4.987534588607216e-08	-0.0065690493595951	-0.0003340684634866	4.315240948879679e-05	1.1160173829636421e-07	-0.0039068343251487	-0.0001957738589416	1.52633544441601e-05	3.832740384488564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340309.519788779	229.88100104080516	52845.27463952265	115810569258.86938	473807.3434851695	3125.1282441737712	9766426.542532638	224493398740.47345	330777.0443859649	1360.5286047148984	1851038.0842474685	109413453092.7146	343158.0402656654	160228.56236302503	0.891816	21.635115	0.2735522564792674	0.2273829470949502	0.0255193344	-0.0102512648	-0.0392696936	0.0469764267	-0.0246808241	0.1322289956	-0.002120366	0.0435030818	-0.0501098575	0.0265330744	0.0462494358	-0.0229934668	-0.0668552585	-0.0355390839	0.0789699497	-0.0202772869	0.0226590949	-0.0086910729	0.0073891322	0.0204039379	-0.0464760669	-0.0009270658	-0.0442941493	-0.0824183786	-0.0454770938	-0.0670417804	0.0430976459	0.0325464184	-0.0516645132	0.0560543647	-0.0691822713	0.0790193549	0.004350002	-0.0495015119	0.0442838309	0.04368096	-0.0848808773	-0.0877669997	-0.0103990525	-0.035177246	0.042034414	0.0151440423	-0.0222540823	-0.0678214465	0.0421739889	0.0332612858	0.0172456815	0.0032456828	0.0391061607	0.0553689806	0.0238632796	0.0976528578	0.0622893327	0.0141380074	-0.0425259879	0.0101637735	0.0314770656	-0.0728091547	-0.0213515341	-0.0235607445	0.027256134	-0.0011571317	0.0622548326	0.0786591008	-0.0132388049	-0.0056206002	-0.0426375234	0.0359335729	-0.0431060556	-0.0376004852	-0.0978601426	0.0251211086	0.0064057359	0.0370111532	0.0005397648	0.0111895464	-0.0817989988	-0.0750009799	-0.0210035491	-0.0885491416	0.0591190548	0.0631016598	-0.0862808277	-0.1353345872728368	0.0001180670983985	1.3939839724243689e-08	0.018315450512309	0.3856796258401118	0.0063231641142066	3.99824044151913e-05	0.1487487737881686	1.5008244068749406	-0.2066161043256471	0.0426902145667067	2.252473900271517	0.0224095855431695	0.0010454683792594	0.0005021895242166	1.0930041320312817e-06	-0.0064238622965933	0.0001451870630017	4.126600680559295e-05	2.107928326308856e-08	-0.0039260773017078	-1.924297655910012e-05	1.5414082978985203e-05	3.7029214685407676e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340192.0205904863	-117.49919829273132	13806.061599434592	115730610873.43784	470613.8354740466	-3193.5080111229327	10198493.417106347	221477382139.593	329984.0282538377	-793.0161321272026	628874.5858139888	108889458902.62958	341962.87365350453	158739.733222538	0.711806	17.268133	0.1103526057026305	0.0568573597732386	0.0284314588	0.029330507	-0.081512724	-0.0345745901	0.0288461775	0.06252118	-0.0041442063	0.0434406096	-0.0277826177	-0.028561106	0.1132260562	-0.0513710989	-0.0140737898	0.0178087583	-0.0471195799	-0.0121770737	-0.0589015902	-0.0549881407	-0.0218661363	0.0002883932	-0.0149337703	0.0009938817	-0.0741720602	-0.0033740349	-0.012237053	-0.0180218942	-0.000284476	-0.0283204334	0.1357637944	-0.0022407965	-0.0740248882	0.039505419	0.0056449247	-0.0452803577	0.0218294509	0.0193413627	0.0525937788	-0.1190025644	0.0327829953	0.0147514858	-0.0362934404	-0.0565030859	0.0227984173	-0.0299130919	0.04561404	-0.0361424836	0.0599883512	0.0115940058	-0.075429447	0.0040039284	-0.0039143973	0.0171220148	0.0193556228	-0.0239088672	-0.0567332761	0.0275013974	0.0620329655	-0.0746781829	0.0148309263	-0.0128698185	0.016982633	0.0187308149	0.0453793628	0.0709936178	-0.0097028677	0.00206933	-0.0510023138	0.0849569569	-0.0765993208	-0.0002974706	-0.097074363	0.0141155852	-0.0010630217	-0.035858281	-0.091884183	0.0274618328	0.0003972739	-0.0139502213	-0.0224268751	-0.0872822977	0.0625430558	0.0585366231	-0.0894473172	-0.1324966267215188	0.0028379605513179	8.05402009083712e-06	0.0175553560925814	0.4010015524640948	0.015321926623983	0.0002347614354707	0.1608022450786141	1.53342532205329	0.0326009151783495	0.0010628196704659	2.3513932183142363	0.0219673556982341	-0.0004422298449354	0.0004825647163727	1.9556723575158946e-07	-0.0070494185547551	-0.0006255562581618	4.9694301960125485e-05	3.91320632125393e-07	-0.0040501272655902	-0.0001240499638823	1.640353086747715e-05	1.5388393539224607e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
339087.3484587894	-1104.6721316968906	1220300.5185477524	114980229884.81248	469057.67270259536	-1556.1627714512288	2421642.5712507693	220015100321.17508	330716.36860745616	732.3403536184342	536322.3935379732	109373316464.90282	342892.79283349484	162426.50758585078	0.85975	20.857203	0.2152045345910291	0.0951827324697818	0.0121289688	0.0395408508	-0.0616994637	0.03729486	-0.0365036466	0.135996596	0.0105761257	0.0442959866	-0.064704918	0.0137958566	0.0253296325	-0.0332672943	0.0437263792	0.0996980195	0.0194345266	0.0267188452	0.0347390138	0.0056351064	-0.0269073243	0.0965569361	0.0728733595	-0.0929376028	0.1136983551	-0.013120626	-0.0232659464	-0.0292548498	-0.0882534308	-0.0710229007	0.0200922654	0.0160993302	-0.0044215151	-0.0604864297	-0.0054607748	-0.0396341428	0.0586973918	0.0254929347	-0.0330960968	-0.0332235163	-0.0213198863	-0.1235280753	0.0220971526	0.0269253195	0.0927476477	-0.0311407123	0.03014941	-0.0230325855	-0.0352466204	-0.0759747547	0.086644589	0.0137399674	0.0015491565	-0.0003501437	0.0088069036	-0.0978400108	-0.0344237243	0.0216107784	0.0336106312	-0.0712852603	-0.0060044125	0.0119189386	0.018241446	0.0316784718	0.0635850965	0.09712424	-0.0052916571	0.0278519202	-0.0214974436	0.0181618499	-0.0274461592	-0.0222328186	-0.0885059078	-0.0003733101	0.03741957	0.0899175574	0.0644652216	0.0032954728	-0.0917064347	-0.0896424787	-0.023845182	-0.0859373244	0.0658411035	0.0537620404	-0.0921135811	-0.1574570242061383	-0.0249603974846195	0.0006230214425901	0.0247927144718524	0.3873917702811837	-0.013609782182911	0.0001852261710662	0.1500723836815894	1.4782273847728715	-0.0551979372804185	0.003046812280013	2.1851562010924432	0.021367321928723	-0.0006000337695111	0.0004565624464056	3.600405245537005e-07	-0.0058190862405111	0.001230332314244	3.386176467450561e-05	1.5137176034729978e-06	-0.0034517649964837	0.0005983622691064	1.191468159095012e-05	3.5803740509027895e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340318.528678872	1231.1802200825769	1515804.7343225824	115816700962.1522	468820.4735831568	-237.19911943853367	56263.42226241576	219792636450.73544	330529.69903782895	-186.66956962720724	34845.528224806774	109249881946.03778	342137.42861151486	160098.3213018731	0.8455589999999998	20.512934	0.1803161746742482	0.0933619362443821	0.0159250451	0.0499626346	-0.0613200704	-0.0092215346	0.0246443342	0.059121415	0.0169550869	0.0384181036	-0.0070795891	0.0077185051	0.1033196722	-0.0797159948	-0.0293892165	-0.0315602094	-0.0040637328	0.0147259712	-0.0231485228	0.089137415	0.1045160578	0.0667045165	-0.0620360196	0.0710210175	0.119923753	0.1251203144	-0.1006853609	-0.0620992214	-0.0196224105	-0.0058899504	-0.0245173247	0.0234991232	0.0998736619	-0.0063865834	-0.0149461931	-0.0402892079	0.0148397138	-0.0035101889	0.0391634701	-0.0914560604	0.007022513	-0.0943518507	-0.0837419498	-0.0063636391	-0.1021551989	0.0182613924	0.0777826568	0.0811615895	0.0190363095	0.1077388774	0.0973285064	0.1274658059	-0.0170428805	-0.1247386993	-0.0565825795	-0.0859836532	-0.0343529566	0.0265335378	0.0386647718	-0.0738572713	-0.0109631525	0.0093009033	-0.0056850371	0.0398868958	0.1029584865	0.0564152403	0.0024127398	0.0053630167	-0.0149599099	-0.0078579142	-0.0534169712	-0.0631577071	-0.0622007188	0.0185011292	0.0153111006	-0.0571544091	-0.0031180872	-0.0237424174	0.0413558091	0.0171983676	-0.0252581525	-0.0845154255	0.0690065559	0.0487950036	-0.0942647084	-0.1359607359443089	0.0214962882618293	0.0004620904090356	0.018485321718518	0.4642716765756915	0.0768799062945078	0.0059105199918523	0.2155481896704035	1.4868432754458425	0.0086158906729709	7.423357208858818e-05	2.2107029257385213	0.0217631484344474	0.0003958265057244	0.0004736346297797	1.566786226339899e-07	-0.0065644401847171	-0.0007453539442059	4.309187493872867e-05	5.555525021434405e-07	-0.0037770663354521	-0.0003253013389683	1.4266230102405556e-05	1.0582096113463379e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
