global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80
2008.6243634723469	1.133601557936572	1.2850524921562234	4034571.8335346906	2511.184310379562	2.6560605989470787	7.0546579052791145	6306046.640696475	2007.077369661152	3.0106710757856945	4028359.5678059286	9.064140326572591	2076.6289405403554	1779.8417684434828	0.458328	18.325764	0.195101490860658	0.0908198546206782	-0.0367525725	0.0106075571	0.0699689326	-0.0311569132	0.0312667073	-0.0234698944	0.0123704696	-0.0482472893	0.0354341485	-0.0664805501	0.0676619165	0.0005652943	-0.0456310652	-0.0149531841	-0.0126125155	-0.0050712463	-0.0894949809	0.0050602097	0.0236736954	-0.0084187759	-0.0006798558	-0.0319388771	0.0515425678	-0.0081557359	0.0286926235	-0.0829515387	-0.0294248663	0.0198298105	0.0132168374	-0.0193292722	0.0057532826	0.0147964777	0.0265223761	0.081967007	0.0355228928	0.0114695463	0.0004934554	-0.0171237353	-0.0036906475	-0.0009193792	0.0133691698	-0.0226704144	0.0065558706	-0.0171688961	0.0409950905	-0.0218848257	0.0369736555	0.0674769558	-0.0261092246	0.0305360766	0.0218310431	0.0411987557	-0.020846505	-0.0165316584	0.023845182	-0.0859373244	-0.0658411035	0.0537620404	0.0921135811	0.1278263750867125	-0.0182547540837988	0.0003332360466599	0.0163395821678089	0.1374391839135995	0.0271088147100754	0.0007348878349852	0.0188895292748362	2.628726824524037	0.0648151867323534	0.0042010084311498	6.910204717972227	-0.0382436744296798	0.0006466123137526	0.0014625786338833	4.1810748429649733e-07	-0.0117403303864769	0.0009442171704565	8.915460649848797e-07	0.0001378353575836	0.0038561173824848	0.0001076252224794	1.4869641267501424e-05	1.1583188513761818e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2010.5836816010367	1.9593181286898016	3.838927529412506	4042446.7407203782	2520.368548733371	9.184238353809178	84.35023413957953	6352257.621444359	2005.99008362968	-1.0872860314721038	4023996.2156206095	1.1821909142343567	2075.128279549735	1784.1361761531798	0.593047	23.712364	0.2418520168337359	0.1471180663195895	-0.052024511	0.0118265117	0.0844844932	-0.0518019303	0.0215636463	-0.032412347	0.0055034528	-0.041890242	0.0507961247	-0.0646557771	0.0296326198	0.0029583119	-0.0275995509	-0.027888359	-0.0018254542	-0.0295693088	-0.0725618436	0.0033921958	0.0117612716	0.033002277	-0.0119048831	-0.0072541578	0.056752883	-0.0215331629	0.0421699829	-0.0699429777	-0.0181815898	0.0420871415	-0.0266697761	-3.04888e-05	0.0145413274	0.0124788275	0.0368137505	0.0868592264	0.0331624269	0.013059074	0.0203550213	-0.0016137846	-0.0244686523	-0.0168149286	0.0196095192	-0.0250265077	-0.0001554983	-0.0302548247	0.0548814392	-0.0193183924	-0.0029963133	0.031372685	-0.0097844209	0.0067657289	0.0130571235	0.0222595333	-0.0380804027	-0.0105778078	0.0224268751	-0.0872822977	-0.0625430558	0.0585366231	0.0894473172	0.1346409031948354	0.0068145281081229	4.643779333639726e-05	0.018128172813121	0.166899315348715	0.0294601314351155	0.0008678993441742	0.0278553814638698	2.7556872156734045	0.1269603911493675	0.0161189409208004	7.59381203062584	-0.0394803265625757	-0.0012366521328959	0.0015586961854876	1.52930849779598e-06	-0.0119771461476623	-0.0002368157611854	5.6081704745820766e-08	0.0001434520298424	0.0037572459537435	-9.887142874129978e-05	1.4116897156921904e-05	9.77555942134592e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2003.3854723683264	-7.198209232710269	51.81421615787536	4013553.3508964623	2505.199108630627	-15.16944010274392	230.11191303073548	6276022.573883688	1996.8533920000184	-9.136691629661527	3987423.4691419792	83.47913393552702	2065.5978276598585	1752.6619777257033	0.573363	22.925299	0.1801644109773224	0.1154359069337789	-0.0379174604	0.0157205824	0.0688220344	-0.0303594026	0.0177719092	0.0157400935	-0.0026978827	-0.0190504735	-0.0252975805	-0.0734382899	0.0211793246	0.0118138657	-0.0251235852	0.0209037564	0.0266508004	0.0210176084	-0.1039891416	-0.0196452055	0.0401465619	0.0019547372	0.0010884628	0.00777004	0.0315735909	0.0364116439	0.0168294495	-0.1035304771	-0.0028109968	0.0418963971	0.0125982729	-0.0223641421	-0.0010297694	0.0122064917	0.0292707814	0.0791222938	0.0442142398	0.0189309034	-0.0094665572	-0.0067944939	-0.0066596997	-0.0062742506	0.0194242806	-0.0350321598	0.0032100687	-0.0406275123	0.0444584772	0.0004880782	0.0376435852	0.0498477972	0.0138319421	-0.0013640799	-0.0066160544	0.0445835138	-0.0058284837	-0.0131494301	0.0210035491	-0.0885491416	-0.0591190548	0.0631016598	0.0862808277	0.140655377980039	0.0060144747852035	3.6173906941849753e-05	0.0197839353547076	0.2212273362322179	0.0543280208835029	0.0029515338531183	0.0489415342964027	2.8569580184027004	0.1012708027292959	0.0102557754854359	8.162209118915484	-0.0395774330136741	-9.710645109840128e-05	0.0015663732039518	9.429662844926197e-09	-0.0121229506548035	-0.0001458045071411	2.1258954302688223e-08	0.0001469659325788	0.0038853572470903	0.0001281112933467	1.5096000937517114e-05	1.6412503482989774e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2001.6121220918824	-1.7733502764440343	3.144771202964133	4006451.0873051686	2499.3073279107366	-5.891780719890448	34.71308005127281	6246537.119348306	2002.0193985273247	5.166006527306308	4008081.672079711	26.687623440171382	2070.3235808571617	1705.9219393884507	0.545222	21.800133	0.126413315915401	0.0714398598438366	-0.0421045359	0.0403922405	0.0667180837	-0.0007016448	0.0211550042	-0.0042155736	-0.0318909592	-0.0443104025	0.0457587801	-0.0715917398	0.0055221109	-0.0032774234	-0.0435584721	-0.0079525668	0.0245071137	-0.0079233533	-0.1128225702	0.0011472686	-0.0038415894	0.0486486915	-0.0097234463	-0.009586686	0.0531279221	0.0162229049	0.0187720504	-0.0913893693	-0.0304686416	0.0544971915	-0.032025501	-0.0046236016	-0.0148955784	0.0211654395	0.0369481402	0.0913609979	0.0372854747	0.0089903688	0.0058427378	0.0009294835	-0.019748401	-0.0303011995	0.0153090704	-0.0230122222	0.0101529578	-0.0486818569	0.0546134725	-0.0105732571	0.0183842034	0.0404635548	0.011198865	0.0082776857	0.0083800635	0.0364254045	-0.0433838844	0.0094425079	0.0195755225	-0.089736722	-0.0555759958	0.067440809	0.0826318208	0.1425011703107372	0.0018457923306982	3.4069493280643077e-06	0.0203065835399297	0.22229335549099	0.001066019258772	1.136397060072993e-06	0.0494143358954436	2.8026402035119347	-0.0543178148907657	0.0029504250145074	7.854792110341418	-0.0400154876978329	-0.0004380546841587	0.0016012392556954	1.9189190631346539e-07	-0.0113383583851349	0.0007845922696686	6.15585029623726e-07	0.0001285583708697	0.0037243304122144	-0.0001610268348759	1.387063701934508e-05	2.5929641550150383e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2002.4264839401576	0.8143618482752117	0.663185219926219	4009711.823584942	2503.3439562604144	4.036628349677812	16.29436843342262	6266730.963345544	2001.154173825821	-0.865224701503621	4004618.027420505	0.7486137840920299	2069.6733404725464	1722.57513310759	0.466021	18.633364	0.0999248524252661	0.0493155315020207	-0.0477714992	0.0452852504	0.0790322184	-0.0111054015	0.0265621167	-0.0074463586	-0.0238614162	-0.0618173596	0.0198538301	-0.0894993675	0.0342135562	0.0208970522	-0.0434397635	0.0048983884	0.0158126347	0.0148639329	-0.0724547825	-0.0074865864	0.0406705924	0.036666333	0.0058696248	-0.0031901377	0.0578545631	0.0288000729	0.0153802776	-0.0949169913	-0.0012404467	0.0434727946	-0.0230716516	-0.033878815	-0.0146586111	0.0268098937	0.0312870129	0.095201217	0.0527140764	0.017610939	-0.0128657259	-0.0141111762	-0.0115479688	-0.022405175	0.0223351334	-0.0260804735	0.0142794079	-0.0428519923	0.0584508085	0.0003120935	0.0367914276	0.0449318882	0.0103266848	0.007499929	-0.0070535126	0.0456870418	-0.020645983	-0.0022448992	0.0181431151	-0.0908439759	-0.0519210142	0.0715385375	0.0785207032	0.1577422974067133	0.0152411270959761	0.0002322919551556	0.0248826323911479	0.1833944228854278	-0.0388989326055622	0.001513126957852	0.0336335143454791	2.8151394560170075	0.0124992525050728	0.0001562313131855	7.925010156823733	-0.0402232885233311	-0.0002078008254981	0.0016179129396311	4.318118307773279e-08	-0.0111153666368104	0.0002229917483245	4.97253198208172e-08	0.0001235513754707	0.0039592486427648	0.0002349182305504	1.567564981523491e-05	5.5186575044930965e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2007.383032855569	4.956548915411304	24.56737715086497	4029586.640596422	2511.920203042197	8.57624678178263	73.5520088620369	6309743.106451552	2001.5363517329376	0.3821779071165565	4006147.7673083977	0.1460599526879913	2073.3576805198586	1702.2618211879435	0.55067	22.017954	0.2161402010360297	0.1234389035666252	-0.0545860207	0.0480189229	0.0933811641	-0.0379318283	0.0557179876	-0.0043334594	-0.0060918433	-0.0734302996	0.0352209815	-0.0911000647	0.0150854722	0.000495601	-0.0607577237	-0.0160107878	0.0203743523	0.0140218889	-0.1107583908	0.0310054173	0.049256425	0.018468542	-0.0027587929	-0.0303853652	0.0724289691	0.0084329923	0.0077897304	-0.105189367	-0.0530842646	0.0571538652	-0.0216164121	-0.0399646801	-0.0100400264	0.029347202	0.052150005	0.1018228765	0.0479199138	0.0059772381	0.009811593	0.0050874215	-0.0353222287	-0.0323430614	0.0240270189	-0.0159311788	0.0157629185	-0.040876534	0.0705432076	-0.0170466037	-0.0085338847	0.0368078392	0.0006800641	0.0057834389	0.0303139301	0.0264246432	-0.0541353002	-0.0076512896	0.0167066473	-0.0918699121	-0.0481614706	0.0753801767	0.073970466	0.167104922229015	0.0093626248223016	8.765874356317966e-05	0.0279240550331651	0.2305296123100078	0.04713518942458	0.002221726082091	0.0531439021518024	2.7102233048097943	-0.1049161512072132	0.0110073987841348	7.345310361934123	-0.0395834677140975	0.0006398208092335	0.0015668509162729	4.093706679283338e-07	-0.0107770200521279	0.0003383465846825	1.1447841136631223e-07	0.0001161441612039	0.0038428913250422	-0.0001163573177226	1.4767813736084596e-05	1.3539025387598095e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2009.76933916527	2.3863063097010127	5.694457803718866	4039172.7966488055	2515.759278304093	3.8390752618961415	14.738498866502928	6329044.746373132	2003.7091409935144	2.172789260576792	4014850.321700968	4.721013170877843	2074.315470098139	1739.5001043160485	0.582749	23.300608	0.4188841681096032	0.1814770642776119	-0.0573967296	0.0403556767	0.106612845	-0.0623269479	0.0429037505	0.0043687054	-0.0156347787	-0.0549621279	0.0036954432	-0.1097449655	0.0117529927	0.0108308234	-0.0757115547	-0.017700872	0.0195233304	0.0025965442	-0.1084165992	-0.0227156407	0.0146812737	-0.0002647303	0.0009752788	-0.0279883173	0.0873279842	0.0090410754	0.0183847037	-0.11495327	-0.0049847546	0.0514829492	-0.0030517012	-0.0040647057	0.0003216399	0.0308004678	0.0432823401	0.1050363147	0.0797342906	0.0272446943	-0.0249611877	0.0080209327	-0.023644855	-0.0212723801	0.0438397445	-0.0138483852	0.0185315428	-0.0495068595	0.060073298	-0.0027355032	0.0131483591	0.0189247815	0.0069700918	-0.0042602361	0.01216951	0.0205845903	0.017551558	-0.009685572	0.0152664406	-0.0928136124	-0.0443049362	0.0789519744	0.0690065559	0.2638349519017566	0.0967300296727416	0.0093566986404894	0.0696088818450022	0.1700554979122586	-0.0604741143977491	0.003657118512192	0.0289188723701861	2.805965633181657	0.0957423283718625	0.0091665934420655	7.873443134596536	-0.0403094778390087	-0.0007260101249111	0.0016248540036535	5.270907014735742e-07	-0.0117310685820171	-0.0009540485298892	9.102085973837456e-07	0.0001376179700759	0.0054815865835868	0.0016386952585445	3.00477914733588e-05	2.6853221503765523e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011.799178594137	2.029839428867035	4.120248106983252	4047335.934992044	2521.326703264997	5.567424960903736	30.996220695293967	6357088.3445971375	2004.8465313605543	1.1373903670398704	4019409.614308446	1.293656847035091	2075.694627531282	1767.0184414553278	0.574713	22.979286	0.1727167087900809	0.0801815443022727	-0.0795975857	0.0400676843	0.1113369728	-0.0785193052	0.0559956866	-0.0049183792	-0.0290445555	-0.0931751532	0.0336820334	-0.0851552293	0.0378480638	0.0215658385	-0.0670891404	-0.0303476058	0.0232595587	-0.0051755814	-0.0927945935	0.0105564364	0.030349303	0.0168197795	0.0073618683	-0.0181195279	0.0923932751	-0.001822552	0.0146604434	-0.0899011827	-0.0344710265	0.0603496068	-0.0078173115	-0.0081640031	-0.0020726333	0.0308338142	0.0615327027	0.1169004998	0.0597316488	0.0072968627	0.0076346759	0.022934742	-0.0486915816	-0.0316078677	0.0423377741	-0.0159997	0.0130836124	-0.045862758	0.0792945258	-0.0205557617	-0.0085544419	0.0190376438	0.0354368376	-0.0249342364	0.0461596873	-0.0034124604	-0.0290736739	-0.0111927726	0.0138228173	-0.0936742318	-0.0403591775	0.0822411445	0.0636567332	0.2132573964667443	-0.0505775554350123	0.0025580891137817	0.0454787171477741	0.1449987150056131	-0.0250567829066455	0.0006278423696307	0.021024627353279	2.84229583579814	0.0363302026164831	0.0013198836221547	8.078645618195447	-0.0400273624800725	0.0002821153589361	0.0016021897471111	7.958907574770076e-08	-0.0113843670924944	0.0003467014895226	1.2020192283725868e-07	0.0001296038140966	0.0048953600754069	-0.0005862265081798	2.3964550267887848e-05	3.43661518892798e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2006.1518183014705	-5.647360292666463	31.892678275185837	4024645.118074296	2512.8006251408506	-8.526078124146352	72.69400817904697	6314166.981708249	2008.119911280218	3.273379919663739	4032545.578080071	10.715016098457788	2078.541281731574	1742.0478619440653	0.622767	24.900677	0.3997339636533992	0.2230094629412392	-0.0649711817	0.0464806054	0.1110776109	-0.0665665864	0.0756640263	0.0087715872	-0.0089337117	-0.0809049918	-0.0137608745	-0.1177350947	-0.0005212454	0.0176162337	-0.0825216659	-0.0458723431	-0.0047905916	0.0061055422	-0.1045673929	-0.0204427699	0.0471258174	0.0185598765	0.0205479667	-0.050318158	0.0809954612	-0.0122828859	-0.0038709895	-0.1041748868	-0.0103528764	0.0442676183	-0.019805283	-0.0390984347	-0.0137170395	0.043451454	0.0542627965	0.1007755219	0.0921884229	0.0250697587	-0.0156524335	-0.0004116141	-0.0253578667	-0.0213581703	0.0292823653	-0.0119875134	0.0180728398	-0.0387552889	0.0713154969	0.0148263737	0.0427530228	0.0614645733	0.0191592041	0.0347796619	0.0109541223	0.0546537861	-0.0203207016	-0.0110441015	0.0123761005	-0.0944510002	-0.0363321408	0.0852359127	0.0579509162	0.2000063181839664	-0.0132510782827779	0.0001755910756563	0.040002527313506	0.2015711987690593	0.0565724837634462	0.0032004459191653	0.0406309481731956	2.711282793977155	-0.1310130418209851	0.0171644171271872	7.351054388916567	-0.0370485840733998	0.0029787784066726	0.0013725975818437	8.87312079605953e-06	-0.0104910452753368	0.0008933218171576	7.980238690097583e-07	0.0001100620309691	0.0047895131035134	-0.0001058469718935	2.293943576872656e-05	1.120358145902344e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019.8610030594675	13.709184757997036	187.94174672889827	4079838.471680398	2531.0690315086526	18.268406367802072	333.7346712191513	6406310.4422621485	2017.644081893057	9.524170612839043	4070887.641198077	90.70982586246684	2086.89323089935	1783.3351496902803	0.839141	33.552162	0.2209307334698827	0.1051703691888033	-0.1013804049	0.0413237299	0.126246696	-0.118542773	0.0944730532	-0.0357780443	0.0057567785	-0.0251080815	0.0612870319	-0.0762899591	-0.0118293704	0.0220083366	-0.0459907292	-0.0974603555	-0.06814983	-0.0517280694	-0.0238326983	-0.0049022494	0.0460137203	0.055140252	0.0245252655	-0.0470619585	0.0770111209	-0.1158127416	0.0423480687	-0.0426585431	0.0373866794	0.059753776	-0.0525073339	-0.0371594454	0.0124587612	0.0397207472	0.076731853	0.1210951154	0.0653651947	0.0090145795	0.0522209456	0.0276772243	-0.0675468565	-0.0391235973	0.0281561038	-0.0096047112	0.0099514679	-0.0123884104	0.0963353113	-0.0245340941	-0.0391770343	0.0430616123	0.031148535	0.0133825282	0.0775310674	0.0108016251	-0.0769327805	-0.0016710334	0.010926614	-0.0951432221	-0.0322319361	0.0879255584	0.0519210142	0.147000786355619	-0.0530055318283473	0.0028095864044059	0.0216092311891703	0.1490803646622112	-0.0524908341068481	0.0027552876652326	0.0222249551278178	2.6416679782435324	-0.0696148157336224	0.0048462225696262	6.978409707277272	-0.0374159128180145	-0.0003673287446146	0.0013999505320052	1.3493040662020885e-07	-0.0106721793929966	-0.0001811341176597	3.2809568580394184e-08	0.0001138954129963	0.0044215849297666	-0.0003679281737467	1.9550413291139102e-05	1.3537114103665541e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2009.05267106663	-10.808331992837566	116.82004046739608	4036292.6351199606	2521.140161367563	-9.928870141089646	98.58246227862152	6356147.713260462	2002.287104077609	-15.35697781544809	4009153.6471554977	235.8367676241648	2073.267072740492	1721.0265938468035	1.137733	45.491039	0.3597947154767091	0.2368382542357636	-0.0514237197	0.0142900825	0.1189786863	-0.0979208984	0.0606074043	0.0101169073	0.005925319	-0.0371428628	-0.009357643	-0.0461784534	-0.0413526108	0.0425710106	-0.0065180032	-0.0134812779	-0.0087642615	-0.0830706384	-0.0156131211	-0.0724504785	0.0554710572	0.000137942	0.0382846048	0.008147194	0.0458757476	-0.0323228711	0.0691012558	-0.0132687807	0.0496698045	0.0089517767	-0.0392218353	-0.088871802	0.0290192808	0.0288050347	0.0370407614	0.0785189717	0.129659494	0.0507990158	-0.02860338	-0.0207501086	-0.0185583678	0.0106513325	0.0320262906	-0.037571501	0.0248504325	0.0234687976	0.0676801783	0.0309530444	0.0320298618	0.0106798097	0.0309259559	0.0397725899	-0.0138592236	0.0700763699	0.0659292014	0.0165080669	0.0094746822	-0.0957502779	-0.0280668205	0.0903004534	0.0456007488	0.1250018325957711	-0.0219989537598478	0.0004839539665279	0.0156254581523011	0.1795405263036968	0.0304601616414856	0.0009278214472254	0.0322348005854084	2.870856772740943	0.2291887944974107	0.0525275035231763	8.241818609592542	-0.0363048336598258	0.0011110791581886	0.0013180409470676	1.2344968957613084e-06	-0.0103171310137359	0.0003550483792606	1.2605935161564944e-07	0.0001064431923545	0.0045183935038765	9.680857410990056e-05	2.041587985587336e-05	9.371900021192108e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
